"x [m]" "Temp " "vel [m/s]" "rho [g/cm3]" "HRR [W/m3]" "AC3H5OOH " "BZCOOH " "C2H2 " "C2H3 " "C2H3CHO " "C2H4 " "C2H5 " "C2H5OH " "C2H6 " "C3H3 " "C3H4-A " "C3H5-A " "C3H5-T " "C3H5O " "C3H6 " "C4H4 " "C4H5-I " "C4H6 " "C4H71-3 " "C4H8-1 " "C5H4CH3 " "C5H5 " "C5H5CH3 " "C6H4CH3 " "C6H5 " "C6H5C2H3 " "C6H5C2H5 " "C6H5CH2 " "C6H5CH2O " "C6H5CH3 " "C6H5CHO " "C6H5O " "C6H5OH " "C6H6 " "C7H131-3 " "C7H14-2 " "C7H14O2-4 " "C7H14OOH2-4 " "C7H14OOH2-4O2 " "C7H15-4 " "C7H15-4O " "C7H15-4O2 " "C7KET24 " "CH2CH2O-2OOH " "CH2CHO " "CH2CO " "CH2O " "CH3 " "CH3CHCHO " "CH3CHO " "CH3O " "CH3O2 " "CH3O2H " "CH3OH " "CH4 " "CO " "CO2 " "H " "H2 " "H2O " "H2O2 " "HCCO " "HCO " "HO2 " "IC3H5CHO " "IC3H7 " "IC3H7O2 " "IC4H7 " "IC4H8 " "IC4H9 " "IC8 " "IC8-1O2R " "IC8-1OR " "IC8-1R " "IC8D3-5R " "IC8D4 " "IC8KET1-3 " "IC8O1-3 " "IC8OOH1-3O2R " "IC8OOH1-3R " "N2 " "NC3H7 " "NC3H7CHO " "NC3H7O2 " "NC7H16 " "NEC7D4 " "NO " "NO2 " "O " "O2 " "O2C2H4OH " "OH " "PC2H4OH " "PC4H9 " "SC2H4OH " "TC4H9 " "TC4H9CHO " "N "
0.01003125 343.0052949556395 0.2185476759053599 5.358467260342832 0.002384607498053591 7.94350741967326e-13 -1.981155244839016e-13 1.4954496815512538e-09 6.817096362618572e-23 1.0303972633336726e-12 6.234467428900513e-09 -1.6435226352459017e-20 0.006589341665329175 1.5193719719216794e-10 1.1468169173551993e-19 1.1635126270420214e-11 1.1609802698571446e-13 -7.38230228665431e-30 7.79904781309595e-14 2.77270455359553e-10 7.617690952166853e-13 -1.921294484344575e-13 6.265909437146856e-13 -6.991478475266932e-14 5.5505735916938856e-12 -1.0962622106699648e-13 5.506851104170194e-13 -1.684844602901813e-13 1.7417241433186582e-24 -9.492026587598533e-28 -3.6362812668543903e-13 2.0972674945458316e-13 1.2784458308661182e-12 1.476027979410728e-15 0.021793805970646073 -1.5441468066634354e-12 1.4229661527518111e-12 -1.5469290623680496e-12 3.7590688841398594e-13 -3.570911202733809e-14 4.706050048624014e-13 5.301863660748354e-13 -9.822896940920755e-23 3.7206305112493234e-14 2.781970553503735e-18 1.6256443069325145e-25 -7.262558939356181e-13 -3.4412567486085665e-14 -1.1246855474833607e-24 2.7432908324539206e-13 3.0626114964525424e-11 4.811944409584786e-10 -1.6334874944967702e-22 9.973311521711701e-33 3.017934579017976e-11 9.779725861637332e-18 1.8735528121996214e-11 1.988732144598941e-11 2.0341381416583505e-10 9.92393205334188e-09 1.6131191364184402e-07 0.02053087794053724 4.571678825560204e-22 1.2012793092945012e-05 0.007016400262075897 7.579962537053322e-10 3.854713698767821e-27 1.743118113280405e-21 4.5217612137827493e-10 -9.753406404617102e-14 7.763871729570001e-28 1.6441380551832656e-12 -2.6371032050859525e-14 5.173015048552219e-12 -2.685238162428783e-14 0.022635272821235883 -1.211828248966463e-12 2.2674483954944515e-26 8.842723765827642e-20 6.925018287140451e-13 -2.2595414351488848e-13 3.2506224943181786e-13 1.682885093496833e-15 -9.59228087536248e-13 -7.214603218853784e-20 0.7136241416957505 8.881944163489887e-26 1.373668458329233e-13 -7.530608049938664e-14 0.012025333266059602 7.786100036300282e-14 7.034381873470965e-13 3.480677158858401e-13 4.423699473717137e-19 0.1957726321703828 -1.97881853765472e-13 1.0240052428010948e-18 9.857390707819311e-21 -2.979091252603216e-13 2.2188437530413584e-20 -1.0517911810499045e-12 2.3564069161915423e-14 3.8302216235250685e-25
0.010125 343.0255411121641 0.21859590905470885 5.357284915563525 0.03976333541433067 1.3342478755149265e-12 -1.5353945205900063e-13 8.203064328253078e-09 7.750196375558456e-23 3.6209471237312764e-12 3.2507204786520715e-08 -7.982407269305044e-20 0.006589440055355281 9.807438703768992e-10 4.8136535837885795e-18 8.18014261384733e-11 1.8592044671946395e-13 4.94588247776787e-28 8.846298235341283e-14 1.897340206947638e-09 5.5995564473761286e-12 1.235234883659477e-13 7.654562155380759e-12 -3.289179663333687e-14 4.2803166327245946e-11 -7.286593589040799e-14 5.603284192277681e-13 8.52065647067982e-13 1.313305510821576e-23 -7.832652052024642e-27 -3.443757744924553e-13 2.58008081301069e-13 1.2845351295897236e-12 1.4555948193449545e-15 0.02179431411859668 -1.4871151614360792e-12 1.4408070761097086e-12 -1.002953364987513e-12 4.418291443030661e-12 -3.5671868992358284e-14 4.918804496021467e-13 5.582433435741552e-13 -7.470863528640801e-23 3.722398115091246e-14 2.087026876448561e-17 6.429804937447812e-24 -5.511791554986835e-13 -3.264415160725878e-14 -9.39786661378832e-25 1.9771573845174187e-12 2.1364270876017083e-10 2.929908369008798e-09 -3.7426031971306713e-22 1.001825416803611e-32 2.160139423210463e-10 1.5619926030542538e-17 1.1693617962808843e-10 1.343232694420728e-10 1.2585361804547455e-09 4.475854518596411e-08 7.815521568164978e-07 0.02053105709594415 8.324033146608958e-22 2.3610086021407048e-05 0.007018695104571765 3.691349335134168e-09 1.634421179214142e-25 2.3032230673579566e-21 2.19798215857827e-09 1.0803554800524506e-12 8.764529608493187e-28 1.7113034685463354e-12 2.6626778107779665e-13 3.673997835969874e-11 -1.2851342065577837e-14 0.02263585097247218 -1.1366133500125576e-12 7.982216359269264e-25 6.4114452130494745e-19 6.920629567214704e-13 -1.917755227881607e-13 3.2524001346277577e-13 2.6326810388941704e-14 -9.649325386271645e-13 -6.775164467628995e-20 0.713610982817986 3.517442682851716e-24 8.929713859188707e-13 1.577613619776379e-13 0.01202563299443234 5.004706186445149e-13 3.4430116244871614e-12 2.2565802557931584e-12 3.3343401721246106e-18 0.195769535900326 -1.6510427883021986e-13 7.717318661829047e-18 7.429371107480298e-20 -2.9387857682579304e-13 1.3159773724156338e-19 -1.8230160903296007e-13 2.652377357618736e-14 2.0952013601297886e-25
0.010171875 343.06632080464885 0.21865404239997446 5.355860579351087 0.24975276572477495 3.4313859655029375e-12 3.984698624567406e-15 2.3414677438277642e-08 1.1305945711347477e-22 1.3092805202066624e-11 8.937360811687477e-08 -2.0691545936890046e-19 0.006589535681761682 3.164813153523957e-09 7.926169801571277e-17 2.825199187267693e-10 3.8390911591605577e-13 7.782037156725596e-27 1.2841138062481576e-13 6.391900705051544e-09 2.3161522213533612e-11 1.272932886745797e-12 3.108300340175404e-11 9.08194889979783e-14 1.658148004161484e-10 7.592324030367792e-14 5.97578047984153e-13 5.0096238548072345e-12 4.896987946105886e-23 -1.7298587802026802e-26 -2.478027403656977e-13 4.968465032982452e-13 1.3127157152585718e-12 1.4477770550984257e-15 0.021794799863101618 -1.2182728710356217e-12 1.5182755427704252e-12 1.3653502230225498e-12 2.08730748042988e-11 -3.556604093491535e-14 5.977281221805772e-13 7.06286739901872e-13 -7.9297832940353e-24 3.751892001779368e-14 7.756189367779518e-17 6.778455248067388e-23 -5.828689566887906e-14 -2.2855023084519403e-14 -2.548638361907573e-25 6.934419705698469e-12 7.307115429790205e-10 9.040442199876944e-09 2.721541862060224e-21 1.012730339555962e-32 7.452589004098238e-10 6.176078675049883e-17 3.836502402899587e-10 4.459799828293886e-10 3.9324131409818936e-09 1.1077776917252786e-07 2.0365758138578664e-06 0.020531346285052647 2.96934744967153e-21 3.4050041577109554e-05 0.007023072485313522 9.656038877853657e-09 1.850364794568361e-24 8.329676522679308e-21 5.730806613082074e-09 5.858403618347653e-12 1.796223298831986e-27 1.972754939532598e-12 1.2304995075046906e-12 1.500114141529185e-10 3.9202314133413424e-14 0.022636401218227808 -9.433560135682624e-13 7.574668669684827e-24 2.338598393816802e-18 6.91189891720941e-13 -2.591292401094857e-14 3.262367802716029e-13 1.5448878642066944e-13 -9.640753778231436e-13 -5.636949353398135e-20 0.7135975967542831 3.714901091019889e-23 3.821203892518559e-12 1.0658670490791152e-12 0.012025918583966915 2.413630738193831e-12 8.900476224591273e-12 7.367482672710908e-12 1.2975527549256904e-17 0.19576497797922224 -4.463833169143399e-14 2.874715069450868e-17 2.7680407865904747e-19 -2.7887756941346805e-13 4.1826477929631685e-19 3.0497760574691963e-12 4.016653161801885e-14 6.442096359901414e-25
0.01021875 343.1893425053321 0.2187825970162172 5.352713525784363 1.9886523243374472 1.4993262952622747e-11 1.00513262679357e-12 7.446989469050848e-08 2.96729169164005e-22 6.242347018946262e-11 2.724023826991441e-07 -5.796514145459845e-19 0.006589698249890279 1.156486159536712e-08 1.0567916437401898e-15 1.1147968153155213e-09 1.1980642176783999e-12 1.5329539892056675e-25 3.3155619588914483e-13 2.4511458583929e-08 1.1399700448467382e-10 7.235113366204504e-12 1.4299944707795657e-10 6.836957588262201e-13 7.482693739170803e-10 9.282485310902121e-13 8.01537291138798e-13 2.897227217413648e-11 2.2219471977065767e-22 1.0460452865656302e-25 4.2990877309681527e-13 2.1514420438637427e-12 1.462589678916038e-12 1.454883325042097e-15 0.02179561533753284 5.603867876989502e-13 1.99297328559457e-12 1.5898261536709115e-11 1.1564578380170195e-10 -3.4969419257987984e-14 1.335205540931723e-12 1.7972203773646932e-12 3.448795521938345e-22 4.027525134965949e-14 3.503418490216387e-16 9.808878164294774e-22 2.502809070852636e-12 5.302178140527801e-14 3.757790319466727e-24 2.7628824097136397e-11 2.850345653205385e-09 3.1402902745368495e-08 5.867802310281166e-20 1.0620370461238643e-32 2.930876973100374e-09 6.510928924873867e-16 1.4383542757939065e-09 1.6810437661020163e-09 1.3856080201194036e-08 2.995748608262402e-07 5.8401225939796575e-06 0.020532198243558016 2.4885366350465868e-20 5.005866348175297e-05 0.0070355129838444675 2.781061298976716e-08 2.8314958236269557e-23 8.035117728825807e-20 1.6441264052069358e-08 3.328626284790546e-11 2.238890904989897e-26 3.41689766787954e-12 5.788986049858034e-12 7.295592750246223e-10 3.145158507645733e-13 0.02263731936657604 5.505277814694273e-14 9.604486319584886e-23 1.0402009449560987e-17 6.880848344740254e-13 1.1021659844577705e-12 3.3427654135373384e-13 1.0856331758229776e-12 -9.367182983813454e-13 3.3141962506130235e-21 0.7135734255858163 5.402959876449192e-22 1.9923677679818578e-11 6.084931425534527e-12 0.01202639589049915 1.459607554923555e-11 2.521817232613999e-11 2.73082711583514e-11 6.08046131666241e-17 0.19575315132262205 6.523499228207636e-13 1.3004975553868783e-16 1.253105122992417e-18 -1.9951580481258685e-13 1.6148102599428574e-18 2.0143328784136857e-11 1.2854905908550184e-13 3.0140208581574247e-24
0.010265625 343.55998733141945 0.219098179295172 5.345003642370145 17.555774665407178 7.86468075135208e-11 7.757492811966986e-12 2.456973841948005e-07 1.2777426158081478e-21 3.191269884840361e-10 8.610511704669412e-07 -1.476126890020439e-18 0.006589985275372189 4.3846842673552326e-08 1.4018428053725011e-14 4.563037148548389e-09 4.562040885200666e-12 3.5955664376119554e-24 1.3549164534396515e-12 9.750083965512918e-08 5.834311770958499e-10 3.8136012054139593e-11 6.771741375180693e-10 3.527857136231248e-12 3.5038739078434236e-09 5.806517826628546e-12 1.9171646730071056e-12 1.6696626844740218e-10 1.190936468822212e-21 5.06442206570442e-24 5.181313479369544e-12 1.360385575286438e-11 2.1767861267494416e-12 1.5618104173593845e-15 0.02179706446090389 1.2316839577405287e-11 4.899813559995413e-12 1.0499985273178281e-10 6.610288418545342e-10 -3.1223411707778774e-14 6.4692479105412506e-12 9.829555567961631e-12 2.361758484488312e-21 6.523246011161265e-14 1.860788266847953e-15 1.7440054320815463e-20 1.6523050759938937e-11 6.408658560864932e-13 2.821782808413223e-23 1.138953178139437e-10 1.15322104371767e-08 1.1317456581292419e-07 9.013831403941459e-19 1.3601922815821615e-32 1.1949334975986367e-08 8.773648819308134e-15 5.60945122929822e-09 6.567518015839289e-09 5.0655924658249205e-08 8.3911019311816e-07 1.7359389242716314e-05 0.020534955702677604 2.998509219463192e-19 7.459362219215824e-05 0.007070666447391703 8.300981327494099e-08 5.2996225517754365e-22 1.00184433812318e-18 4.892757700415613e-08 1.9054271350379818e-10 7.697295826726208e-25 1.1387267766377318e-11 2.736181668848437e-11 3.692314071248661e-09 1.7694307857483218e-12 0.02263893690661687 5.633111840186702e-12 1.476722147052921e-21 5.4765845430491555e-17 6.777171305907404e-13 8.767664226910471e-12 3.9940304255299795e-13 7.844719867597358e-12 -7.041451505843409e-13 3.466076988211124e-19 0.7135265583595443 9.747897814358702e-21 1.0839496480436451e-10 3.380089137033202e-11 0.012027238720305958 9.210289915297004e-11 7.405168655503144e-11 1.0490184246602577e-10 3.3440818611074236e-16 0.19572020710060126 4.767989137136535e-12 6.908945366141723e-16 6.6712544934778336e-18 2.199152575089896e-13 7.460340970044425e-18 1.1047207919867756e-10 7.006293062285181e-13 1.486266648804555e-23
0.010289062499999998 344.02440996398735 0.2194523837547281 5.336376604590644 60.050590169565716 2.1766998480272256e-10 2.6008010818145045e-11 4.822320214490116e-07 3.442943992485676e-21 8.515398494121594e-10 1.6438825157539132e-06 -1.3333183606901109e-18 0.006590213494747705 9.435740188135386e-08 8.008461885499619e-14 1.0345706030209335e-08 1.0282633787552359e-11 2.525652463052072e-23 3.4059214478002215e-12 2.1676232536720867e-07 1.5508252522351682e-09 1.0198746279987584e-10 1.6989660550058313e-09 9.020482857632648e-12 8.731602988280848e-09 1.6874257696943824e-11 4.3428906124086925e-12 4.818656189074267e-10 3.3875263015401187e-21 4.185317921203426e-23 1.8251399702967806e-11 4.472425483237022e-11 3.4039888646951536e-12 1.8657350345579523e-15 0.02179828693354713 4.2889353168995863e-11 1.1930547224115456e-11 3.207458890259753e-10 1.9047240992552906e-09 -2.1406067780888032e-14 2.0497706351176922e-11 3.2983811750164096e-11 7.081768256892531e-21 1.5311286637456718e-13 5.240212553565104e-15 9.757460462030613e-20 4.7335814088104405e-11 2.4201147225357427e-12 8.848332513881622e-23 2.593821541132853e-10 2.5937571158543583e-08 2.3540088883552192e-07 4.2488674225992686e-18 2.248027674569892e-32 2.701564174222979e-08 4.779690670288541e-14 1.2326984172767057e-08 1.4402627696602368e-08 1.0637355044805434e-07 1.4842451080760192e-06 3.1870436087827306e-05 0.02053882792879573 1.3362515383595005e-18 9.175480109194583e-05 0.007112172106598734 1.5272757719485587e-07 3.265305843306746e-21 5.6504410007096085e-18 9.003961132893631e-08 5.475999790183663e-10 7.07056492532371e-24 2.8860110180638872e-11 6.851481304800915e-11 9.735988456427978e-09 4.831208401087704e-12 0.02264028975717506 1.8313624157760656e-11 7.473796787324109e-21 1.541775641137638e-16 6.654742661744612e-13 2.923501631859413e-11 6.053349568202724e-13 2.7065584638817037e-11 2.300698095131726e-14 1.1581394265088699e-18 0.7134838614365581 5.554416574492422e-20 3.0151689582419494e-10 9.459026932964777e-11 0.012027945269653041 2.8648534021765436e-10 1.3517649361879606e-10 2.271996088378776e-10 1.035743025306637e-15 0.19568015354735135 1.445464034985735e-11 1.943566414127401e-15 1.8817639678697726e-17 1.1026102870745592e-12 1.9647790145313488e-17 3.005583776101578e-10 2.1590486305471703e-12 3.8530417537212864e-23
0.0103125 344.95337417687136 0.22012242718775066 5.320132899074106 225.2101178767208 6.679408278349684e-10 9.881662319161252e-11 9.95761114194117e-07 1.1192824353535761e-20 2.497829205388058e-09 3.2898162301883166e-06 8.001467121757646e-18 0.006590516207387177 2.1633393123449998e-07 4.1798832866513815e-13 2.517340937442104e-08 2.5203119971535767e-11 2.312986677690849e-22 9.544264295567703e-12 5.157433190343164e-07 4.525193643218315e-09 2.98778838208225e-10 4.639522164642331e-09 2.498259766950673e-11 2.366688851413646e-08 5.396534561518586e-11 1.2167055396270393e-11 1.5427072011248195e-09 1.134599613540559e-20 4.335427618742887e-22 7.042891797445835e-11 1.6757908724016752e-10 6.872568140094561e-12 3.043225467263327e-15 0.02180015399246246 1.5882420237169938e-10 3.689382903787505e-11 1.0875268694265583e-09 6.091805986061281e-09 1.7167206096473955e-14 7.616111575230405e-11 1.294808701492928e-10 2.5832064124252248e-20 5.960547010575421e-13 1.7216111853179147e-14 6.654115233902742e-19 1.576944441235325e-10 1.0176320353923325e-11 3.1941133623047995e-22 6.329459231184524e-10 6.25331375009117e-08 5.191541204318964e-07 2.26823831870402e-17 6.796030026778794e-32 6.551828992843756e-08 2.715166165867634e-13 2.8970419612309836e-08 3.371060996190142e-08 2.371583580984363e-07 2.7256439671630942e-06 6.1029796550503225e-05 0.020547524890195228 6.891547631974297e-18 0.00011344962653112576 0.00719111135533165 2.9307197080930977e-07 2.3819284964448915e-20 2.9584876259732444e-17 1.7308581725581072e-07 1.74499520188289e-09 8.228601101823792e-23 8.563490335026509e-11 1.8682930863279646e-10 2.8150189758593233e-08 1.442288442184085e-11 0.022642343780301742 6.572218571320616e-11 4.5326923101760085e-20 5.095086412882588e-16 6.399559065432828e-13 1.0874895674478249e-10 1.540264438543923e-12 1.0617555716491919e-10 3.3772360408531676e-12 4.3889693869753165e-18 0.7134148921264571 3.92701091610907e-19 9.266229595474458e-10 2.9219791591722315e-10 0.012029019724219641 9.997373982434213e-10 2.575735314801416e-10 5.242632359440152e-10 3.547652365255288e-15 0.19560069570970284 4.8784490764659186e-11 6.367913314597803e-15 6.198889801756919e-17 3.8678724740533435e-12 6.09576934716346e-17 8.960364911187211e-10 7.59059509024744e-12 9.89783173033551e-23
0.0103359375 346.8059320820945 0.2214101933375708 5.289189939424302 885.9352040690628 2.1187794263162013e-09 3.882379896063827e-10 2.1067482758762e-06 4.476010194554953e-20 7.567557878930466e-09 6.738548697523464e-06 1.0080858201834584e-16 0.0065908545238543385 5.09830668697347e-07 2.1601299369651352e-12 6.305114056622808e-08 6.481760570185442e-11 2.5256295131915946e-21 2.7795693462360806e-11 1.2624809781854272e-06 1.363405413584731e-08 9.028925990722472e-10 1.3068949217483112e-08 7.147409888847935e-11 6.616970240723893e-08 1.7776460468121633e-10 3.7314585353773634e-11 5.102003542029052e-09 4.404277687756795e-20 5.1621805589530015e-21 2.7783009600777117e-10 6.504959020623496e-10 1.6616298648609972e-11 7.543172131367336e-15 0.02180309780580529 5.965616581387688e-10 1.2515979924969936e-10 3.8013931621652435e-09 2.0130035720962066e-08 1.6997592223488856e-13 2.9609081702905654e-10 5.299040753273762e-10 1.0911853871281355e-19 2.8208211701693302e-12 6.434087297117969e-14 5.132910571444291e-18 5.567965831083865e-10 4.384062813116696e-11 1.273417743442077e-21 1.5882869862241764e-09 1.5514230185040036e-07 1.1753963420055386e-06 1.285473792230034e-16 3.577345220063808e-31 1.6353323660040445e-07 1.5872032702792185e-12 7.018661215666965e-08 8.096633455083211e-08 5.429803038812964e-07 5.106830351228404e-06 0.00011943952233508364 0.020567182048159768 3.832477562979488e-17 0.00014081334648135798 0.00734062217735456 5.743330848266175e-07 1.9741339770453355e-19 1.5532025515223798e-16 3.410728622445192e-07 5.741053671434024e-09 1.0924259107581037e-21 2.693567546436036e-10 5.279592728540604e-10 8.403458055499114e-08 4.435162701004751e-11 0.0226455721125272 2.4589606735241206e-10 3.099598831081025e-19 1.9376539431454317e-15 5.901669503306226e-13 4.1634934066994937e-10 5.766393577284387e-12 4.303839225946296e-10 1.8866944214816645e-11 1.828584102744377e-17 0.7133002968275999 3.2524924891839586e-18 2.941659420240715e-09 9.319023924757927e-10 0.012030709757436324 3.606008473848475e-09 5.033373148179078e-10 1.2407217209425252e-09 1.3202368203611507e-14 0.19544227890278068 1.7025995304423388e-10 2.3664899959080957e-14 2.328988051624813e-16 1.2496290869673048e-11 2.184230978411599e-16 2.754069252604879e-09 2.7733680914799602e-11 2.543438986413549e-22
0.010359375 350.48040683924665 0.2239039497552568 5.230280971043113 3542.4305619598767 6.7469900694647e-09 1.5259013409054965e-09 4.4936701967824955e-06 2.444207324374519e-19 2.305405026853808e-08 1.3915662552382913e-05 8.820554199830179e-16 0.006591006482425285 1.2110202664028662e-06 1.1116088456831829e-11 1.5909425015373006e-07 1.7371319699767437e-10 3.0941818282073016e-20 8.13908184591366e-11 3.1138695964235404e-06 4.131210107715615e-08 2.7429551011946758e-09 3.704710677076463e-08 2.075177971221536e-10 1.8619566401838684e-07 5.876767768618361e-10 1.175858226313123e-10 1.6948666347010603e-08 1.9805608720822016e-19 6.599512378695793e-20 1.0952359943860693e-09 2.532717201805142e-09 4.397056102382239e-11 2.4563882156022885e-14 0.021807836732686287 2.2352668927534533e-09 4.3469788663664105e-10 1.3327896577313977e-08 6.681408354490597e-08 7.787205528438247e-13 1.1577932592162805e-09 2.1773855138730008e-09 5.51513899283654e-19 1.390170473612842e-11 2.6851467914726267e-13 4.1558525449431565e-17 1.983204871047444e-09 1.8870394696853055e-10 5.7797129088303866e-21 4.013634351806984e-09 3.8771934031329813e-07 2.6817425433190103e-06 7.535706107722156e-16 2.9795458983319387e-30 4.111469083440562e-07 9.204511253298297e-12 1.7216042300593426e-07 1.950541795513675e-07 1.252748408440092e-06 9.6456903085708e-06 0.0002357126225401486 0.020611591604729567 2.231825590215175e-16 0.00017517096476131412 0.0076216525815260465 1.1330462399226983e-06 1.784891414187579e-18 8.281642068854929e-16 6.818299088887129e-07 1.8951597850912405e-08 1.57603892870509e-20 8.590704317849838e-10 1.5173031060999221e-09 2.5231985111626174e-07 1.3700803526657907e-10 0.02265078159541116 9.27219916509473e-10 2.248294290835693e-18 8.404933827370366e-15 5.04520164657429e-13 1.5964140718580013e-09 2.4704916525886702e-11 1.7478482403745055e-09 8.997382149495941e-11 8.499888590907121e-17 0.7131058652577698 3.0245737474620836e-17 9.384454246927611e-09 2.9858980935346807e-09 0.012033434056504515 1.3051564099777495e-08 9.994354710190306e-10 2.946006314485282e-09 5.148194630191833e-14 0.19512676408335264 5.959914893244259e-10 9.772044372305451e-14 9.8322108251593e-16 3.9208713627809056e-11 8.861329455308548e-16 8.506209151401866e-09 1.0181388263097685e-10 6.568852749493306e-22
0.01037109375 353.65606519038107 0.2260312243576337 5.181056606533364 7381.588512050699 1.2809632512323501e-08 3.325196883918574e-09 6.7067549768660014e-06 7.197733028192926e-19 4.2623249177074905e-08 2.0390561662428297e-05 3.155861327126774e-15 0.006590711279192925 1.9239512951236907e-06 2.954775815657709e-11 2.619606860079606e-07 3.0806035007976407e-10 1.2606526061669658e-19 1.4623451642302336e-10 5.05807857320115e-06 7.61323805412686e-08 5.06284752072204e-09 6.548242385753722e-08 3.7660699058024966e-10 3.2761081503723864e-07 1.1448904106104598e-09 2.233574695317842e-10 3.312837262067956e-08 4.754039422115082e-19 2.736785151181653e-19 2.3975192227178604e-09 5.5010646982535925e-09 7.699390193341981e-11 5.069828281145309e-14 0.02181130710782305 4.725378742287163e-09 8.779386634899616e-10 2.698145702365209e-08 1.3051273182048117e-07 1.7791919580631966e-12 2.5234525470540566e-09 4.9083568081348585e-09 1.504079865997574e-18 3.5838529101073574e-11 6.050159446243817e-13 1.2754805143829104e-16 4.0197670060550125e-09 4.3900612738558317e-10 1.4531198561880048e-20 6.6156860713519465e-09 6.346640570833521e-07 4.1600455794871806e-06 1.9993580385086586e-15 1.2439729350063065e-29 6.75428214574556e-07 2.596009051351936e-11 2.802181940861958e-07 3.1083515810381125e-07 1.9560366462466993e-06 1.3446223274387316e-05 0.0003367452066637441 0.020654763143902147 5.93283264460224e-16 0.000195629448758326 0.00785390377889477 1.6155729757856501e-06 6.235642536147484e-18 2.269477355995328e-15 9.872548770737706e-07 3.6842696205490044e-08 6.981230060287242e-20 1.6383398569507967e-09 2.7393868682523927e-09 4.623289307619088e-07 2.5555097649979654e-10 0.022654636562300875 1.9603378600884168e-09 6.5244716544020874e-18 1.9596214822731342e-14 4.493048038946401e-13 3.4307815765634447e-09 5.868098102930129e-11 3.907025520321065e-09 2.204931770128448e-10 2.1441827889303343e-16 0.7129554172953876 1.0443003429366167e-16 1.7867867486638658e-08 5.7005458188007284e-09 0.012035442200130234 2.6989856450546677e-08 1.443990683178736e-09 4.65868116293235e-09 1.1392920873210689e-13 0.19485169094661745 1.2023580844179809e-09 2.181531365125321e-13 2.2384956320521254e-15 7.338269700064357e-11 1.976582320222595e-15 1.5864994374922526e-08 2.1259067954057985e-10 1.1078203965785198e-21
